recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,spend
7,2) $100 - $200,476.78,1,0,Urban,0,Phone,No E-Mail,1,0,0.0
11,1) $0 - $100,491.11,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0
2,4) $350 - $500,644.11,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.0
10,2) $100 - $200,1466.13,1,0,Rural,0,Phone,Womens E-Mail,1,0,0.0
6,"6) $750 - $1,000",654.45,0,0,Rural,0,Multichannel,Womens E-Mail,0,0,0.0
1,"6) $750 - $1,000",649.28,1,1,Rural,0,Web,Womens E-Mail,0,0,0.0
1,1) $0 - $100,677.3,0,0,Rural,0,Phone,Womens E-Mail,0,0,0.0
5,"6) $750 - $1,000",109.22,0,1,Urban,1,Web,No E-Mail,0,0,0.0
2,4) $350 - $500,368.68,0,1,Rural,0,Web,Mens E-Mail,0,0,0.0
2,1) $0 - $100,587.84,1,0,Rural,0,Web,Mens E-Mail,0,0,0.0
3,5) $500 - $750,1454.73,0,0,Rural,0,Web,Mens E-Mail,0,0,0.0
11,5) $500 - $750,1449.53,0,1,Urban,1,Phone,No E-Mail,0,0,0.0
1,"6) $750 - $1,000",1478.63,1,0,Rural,1,Web,No E-Mail,0,0,0.0
6,3) $200 - $350,370.1,1,1,Rural,0,Phone,Mens E-Mail,0,1,65.81
1,1) $0 - $100,1382.34,0,1,Urban,0,Phone,Mens E-Mail,1,0,0.0
7,5) $500 - $750,467.82,0,1,Urban,1,Web,Mens E-Mail,1,0,0.0
7,1) $0 - $100,999.79,0,1,Rural,1,Phone,Womens E-Mail,0,0,0.0
3,"7) $1,000 +",687.93,1,1,Rural,0,Phone,No E-Mail,0,0,0.0
1,3) $200 - $350,377.01,0,0,Surburban,0,Multichannel,Womens E-Mail,0,0,0.0
6,1) $0 - $100,1440.14,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
7,1) $0 - $100,1128.07,0,1,Urban,1,Phone,Mens E-Mail,0,0,0.0
11,1) $0 - $100,633.4,1,1,Rural,1,Web,No E-Mail,0,0,0.0
5,4) $350 - $500,1489.54,1,1,Surburban,0,Phone,Womens E-Mail,1,0,0.0
6,3) $200 - $350,548.73,0,0,Urban,1,Phone,No E-Mail,0,0,0.0
8,3) $200 - $350,929.53,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0
5,"6) $750 - $1,000",702.21,1,0,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0
9,3) $200 - $350,1159.5,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0
5,5) $500 - $750,1117.46,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0
9,5) $500 - $750,702.76,1,0,Rural,1,Phone,No E-Mail,0,0,0.0
2,3) $200 - $350,327.35,1,1,Rural,0,Web,No E-Mail,0,0,0.0
5,3) $200 - $350,444.08,1,1,Surburban,1,Phone,No E-Mail,0,0,0.0
5,3) $200 - $350,1347.57,0,0,Urban,1,Web,No E-Mail,1,0,0.0
6,2) $100 - $200,114.58,1,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
10,"7) $1,000 +",660.6,0,0,Rural,1,Web,Womens E-Mail,0,0,0.0
1,4) $350 - $500,488.35,1,0,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0
2,"6) $750 - $1,000",933.67,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0
5,3) $200 - $350,415.01,0,0,Surburban,1,Phone,No E-Mail,1,0,0.0
9,3) $200 - $350,1303.2,0,1,Rural,0,Multichannel,Womens E-Mail,1,0,0.0
6,"6) $750 - $1,000",492.66,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0
1,"6) $750 - $1,000",449.95,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0
4,3) $200 - $350,581.07,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0
1,"6) $750 - $1,000",1214.85,1,1,Urban,1,Multichannel,No E-Mail,1,0,0.0
7,2) $100 - $200,898.11,0,0,Urban,0,Multichannel,Womens E-Mail,0,1,53.98
7,4) $350 - $500,407.02,1,1,Urban,0,Web,No E-Mail,0,0,0.0
3,3) $200 - $350,703.36,0,1,Rural,0,Multichannel,Mens E-Mail,0,0,0.0
11,"7) $1,000 +",888.27,0,1,Rural,0,Phone,Mens E-Mail,0,0,0.0
2,"7) $1,000 +",240.61,0,1,Rural,0,Multichannel,No E-Mail,0,0,0.0
7,1) $0 - $100,1400.99,0,1,Urban,0,Multichannel,Womens E-Mail,0,0,0.0
11,5) $500 - $750,1248.91,0,1,Urban,0,Phone,No E-Mail,0,0,0.0
5,5) $500 - $750,100.29,1,1,Urban,0,Web,No E-Mail,0,0,0.0
6,5) $500 - $750,73.51,0,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
5,3) $200 - $350,1237.0,0,1,Urban,1,Multichannel,Womens E-Mail,0,0,0.0
10,3) $200 - $350,844.54,1,1,Surburban,1,Web,Mens E-Mail,1,0,0.0
6,3) $200 - $350,1226.59,1,1,Rural,1,Phone,No E-Mail,1,0,0.0
11,5) $500 - $750,278.57,0,0,Urban,0,Web,Womens E-Mail,0,0,0.0
5,"6) $750 - $1,000",76.26,0,0,Urban,0,Multichannel,Mens E-Mail,1,0,0.0
7,"6) $750 - $1,000",665.18,1,0,Urban,0,Multichannel,Womens E-Mail,0,0,0.0
2,3) $200 - $350,179.83,0,1,Urban,1,Web,Womens E-Mail,1,0,0.0
2,4) $350 - $500,1220.11,0,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0
11,5) $500 - $750,801.81,1,1,Urban,1,Multichannel,Womens E-Mail,0,0,0.0
6,1) $0 - $100,130.1,0,1,Rural,1,Phone,Mens E-Mail,0,0,0.0
6,"6) $750 - $1,000",1319.05,0,0,Rural,1,Web,No E-Mail,1,0,0.0
8,"7) $1,000 +",106.52,1,1,Surburban,1,Web,Womens E-Mail,0,0,0.0
1,4) $350 - $500,1291.2,1,1,Rural,0,Phone,Mens E-Mail,0,0,0.0
1,1) $0 - $100,258.74,1,1,Rural,0,Multichannel,No E-Mail,0,0,0.0
9,2) $100 - $200,275.47,1,1,Urban,0,Multichannel,Womens E-Mail,0,0,0.0
6,"6) $750 - $1,000",1021.95,1,0,Surburban,0,Web,Mens E-Mail,1,0,0.0
8,4) $350 - $500,1003.28,1,0,Urban,1,Phone,No E-Mail,0,0,0.0
8,4) $350 - $500,1083.96,0,1,Rural,1,Phone,No E-Mail,0,0,0.0
1,5) $500 - $750,43.94,1,0,Surburban,0,Multichannel,Womens E-Mail,0,0,0.0
6,"7) $1,000 +",442.28,1,1,Urban,0,Multichannel,No E-Mail,0,0,0.0
1,1) $0 - $100,894.03,1,1,Surburban,1,Web,Mens E-Mail,1,0,0.0
4,"7) $1,000 +",1145.31,1,1,Surburban,0,Phone,Womens E-Mail,1,0,0.0
8,"6) $750 - $1,000",991.89,1,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0
8,3) $200 - $350,24.23,1,1,Urban,1,Phone,Womens E-Mail,0,0,0.0
9,"7) $1,000 +",1224.51,1,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0
9,"6) $750 - $1,000",768.27,1,0,Rural,0,Web,No E-Mail,0,0,0.0
10,1) $0 - $100,906.22,1,1,Surburban,1,Multichannel,No E-Mail,0,0,0.0
4,"7) $1,000 +",1167.25,0,1,Surburban,0,Multichannel,Mens E-Mail,1,0,0.0
5,"6) $750 - $1,000",706.11,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0
5,1) $0 - $100,821.32,0,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
4,1) $0 - $100,576.5,1,0,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0
6,4) $350 - $500,1077.49,1,0,Rural,1,Web,Womens E-Mail,0,0,0.0
8,2) $100 - $200,1311.6,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
5,5) $500 - $750,690.28,1,0,Rural,1,Multichannel,Mens E-Mail,0,0,0.0
8,2) $100 - $200,642.26,0,1,Rural,1,Multichannel,Mens E-Mail,0,0,0.0
9,"6) $750 - $1,000",82.94,1,1,Urban,1,Multichannel,No E-Mail,0,0,0.0
2,3) $200 - $350,51.19,1,0,Rural,0,Phone,Womens E-Mail,0,0,0.0
7,2) $100 - $200,1094.24,1,0,Urban,0,Phone,No E-Mail,0,0,0.0
4,2) $100 - $200,621.21,1,1,Rural,1,Web,Mens E-Mail,0,0,0.0
4,"6) $750 - $1,000",1254.57,0,1,Rural,0,Web,Mens E-Mail,0,0,0.0
6,5) $500 - $750,276.67,0,0,Urban,1,Web,Womens E-Mail,0,0,0.0
1,"6) $750 - $1,000",1073.62,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
2,"6) $750 - $1,000",1408.18,0,1,Rural,0,Phone,Mens E-Mail,0,0,0.0
5,4) $350 - $500,919.54,0,1,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0
1,3) $200 - $350,272.67,1,1,Surburban,0,Web,Mens E-Mail,0,0,0.0
3,3) $200 - $350,751.66,1,1,Urban,0,Web,Mens E-Mail,1,0,0.0
11,"6) $750 - $1,000",193.31,1,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0
9,3) $200 - $350,1278.69,1,0,Rural,1,Phone,Mens E-Mail,0,0,0.0
5,2) $100 - $200,367.03,1,1,Urban,0,Multichannel,Womens E-Mail,0,0,0.0
3,"7) $1,000 +",1420.07,1,0,Urban,0,Web,Mens E-Mail,1,0,0.0
5,4) $350 - $500,1019.79,0,0,Urban,1,Multichannel,Mens E-Mail,1,0,0.0
2,"7) $1,000 +",1150.08,1,1,Surburban,0,Multichannel,Mens E-Mail,1,0,0.0
1,1) $0 - $100,263.29,1,1,Rural,0,Phone,Womens E-Mail,0,0,0.0
8,2) $100 - $200,791.88,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0
3,5) $500 - $750,781.8,1,0,Rural,0,Web,Mens E-Mail,0,0,0.0
4,5) $500 - $750,170.21,1,1,Urban,1,Phone,Mens E-Mail,1,0,0.0
9,5) $500 - $750,1271.61,1,1,Rural,1,Multichannel,Mens E-Mail,0,0,0.0
11,1) $0 - $100,290.29,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
7,"6) $750 - $1,000",73.59,0,0,Urban,1,Phone,No E-Mail,1,0,0.0
10,3) $200 - $350,517.93,1,0,Rural,1,Multichannel,Womens E-Mail,0,0,0.0
10,2) $100 - $200,948.73,0,0,Rural,0,Multichannel,Womens E-Mail,0,0,0.0
1,2) $100 - $200,1061.47,1,0,Rural,1,Web,No E-Mail,0,0,0.0
10,5) $500 - $750,551.49,1,0,Rural,0,Phone,Womens E-Mail,1,0,0.0
5,"7) $1,000 +",568.02,1,0,Rural,1,Phone,Mens E-Mail,0,0,0.0
9,4) $350 - $500,1415.2,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
1,5) $500 - $750,441.1,1,1,Surburban,0,Web,Womens E-Mail,0,0,0.0
9,1) $0 - $100,440.27,1,1,Urban,1,Phone,No E-Mail,0,0,0.0
4,1) $0 - $100,630.41,1,1,Urban,1,Web,Womens E-Mail,0,0,0.0
3,5) $500 - $750,1279.78,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0
11,5) $500 - $750,215.84,1,0,Surburban,1,Phone,Mens E-Mail,1,0,0.0
8,1) $0 - $100,1224.67,1,0,Urban,1,Web,No E-Mail,0,0,0.0
3,"6) $750 - $1,000",1335.97,1,0,Urban,1,Web,Mens E-Mail,1,0,0.0
2,4) $350 - $500,284.23,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0
4,"6) $750 - $1,000",995.96,0,0,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0
5,3) $200 - $350,1215.02,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0
7,2) $100 - $200,1076.68,1,0,Rural,0,Phone,Mens E-Mail,1,0,0.0
9,"6) $750 - $1,000",747.66,0,0,Rural,0,Web,No E-Mail,1,0,0.0
7,"6) $750 - $1,000",638.71,0,1,Rural,0,Phone,Mens E-Mail,1,0,0.0
11,1) $0 - $100,466.01,1,1,Rural,0,Phone,No E-Mail,0,0,0.0
11,5) $500 - $750,657.31,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0
10,2) $100 - $200,47.59,1,1,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0
9,"7) $1,000 +",835.64,0,0,Urban,0,Multichannel,No E-Mail,0,0,0.0
3,4) $350 - $500,1293.75,1,0,Rural,0,Phone,Mens E-Mail,1,0,0.0
4,3) $200 - $350,1082.27,1,0,Urban,1,Web,No E-Mail,0,0,0.0
6,5) $500 - $750,580.49,0,1,Surburban,1,Multichannel,Womens E-Mail,1,0,0.0
7,"7) $1,000 +",976.13,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0
4,"6) $750 - $1,000",193.85,1,1,Surburban,1,Web,Mens E-Mail,0,0,0.0
4,4) $350 - $500,606.58,0,0,Urban,1,Web,Mens E-Mail,0,0,0.0
2,5) $500 - $750,1096.59,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
3,1) $0 - $100,1428.67,0,1,Urban,0,Multichannel,Mens E-Mail,1,0,0.0
7,3) $200 - $350,1168.64,0,0,Urban,0,Multichannel,Womens E-Mail,0,0,0.0
7,"6) $750 - $1,000",792.07,0,1,Rural,0,Phone,Mens E-Mail,0,0,0.0
6,2) $100 - $200,1449.59,1,0,Urban,1,Multichannel,Mens E-Mail,0,0,0.0
10,3) $200 - $350,872.08,1,1,Rural,1,Phone,Mens E-Mail,0,0,0.0
9,3) $200 - $350,538.84,0,0,Rural,0,Web,Mens E-Mail,0,0,0.0
7,3) $200 - $350,347.53,1,0,Rural,1,Multichannel,Mens E-Mail,0,0,0.0
2,"7) $1,000 +",160.41,0,1,Urban,0,Web,Mens E-Mail,1,0,0.0
7,"7) $1,000 +",1400.96,1,0,Rural,1,Multichannel,Womens E-Mail,0,0,0.0
5,"7) $1,000 +",517.82,0,0,Urban,0,Web,Womens E-Mail,0,0,0.0
4,"7) $1,000 +",344.93,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0
2,1) $0 - $100,109.72,0,0,Urban,1,Multichannel,Mens E-Mail,1,0,0.0
5,1) $0 - $100,679.59,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0
4,"6) $750 - $1,000",164.26,0,0,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0
5,2) $100 - $200,1356.62,0,1,Urban,1,Phone,No E-Mail,0,0,0.0
8,3) $200 - $350,1210.83,1,1,Surburban,1,Multichannel,No E-Mail,0,0,0.0
8,2) $100 - $200,303.6,0,0,Rural,0,Phone,Mens E-Mail,0,0,0.0
8,1) $0 - $100,145.35,1,1,Surburban,0,Web,No E-Mail,0,0,0.0
7,5) $500 - $750,1059.24,1,1,Rural,0,Phone,Womens E-Mail,0,0,0.0
1,1) $0 - $100,512.88,0,0,Rural,0,Phone,Womens E-Mail,0,0,0.0
10,"6) $750 - $1,000",1465.08,1,1,Urban,0,Phone,Womens E-Mail,1,0,0.0
4,"6) $750 - $1,000",287.56,0,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
7,3) $200 - $350,279.94,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
6,"7) $1,000 +",469.16,0,1,Urban,1,Phone,Mens E-Mail,1,0,0.0
8,3) $200 - $350,1033.72,1,1,Urban,0,Phone,Womens E-Mail,1,0,0.0
7,"6) $750 - $1,000",985.33,0,1,Surburban,0,Multichannel,Womens E-Mail,1,0,0.0
4,1) $0 - $100,476.21,1,1,Rural,0,Web,No E-Mail,1,0,0.0
11,"6) $750 - $1,000",874.43,1,0,Rural,1,Web,Womens E-Mail,0,0,0.0
5,2) $100 - $200,1058.03,1,1,Surburban,1,Web,Womens E-Mail,1,0,0.0
4,3) $200 - $350,1178.8,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
5,2) $100 - $200,305.28,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0
7,4) $350 - $500,1023.65,0,0,Urban,1,Web,No E-Mail,0,0,0.0
6,2) $100 - $200,39.46,1,0,Urban,0,Multichannel,Womens E-Mail,0,0,0.0
6,2) $100 - $200,555.39,1,1,Rural,1,Multichannel,Womens E-Mail,0,0,0.0
1,1) $0 - $100,104.01,1,1,Rural,0,Web,Womens E-Mail,1,0,0.0
8,2) $100 - $200,1151.51,0,1,Urban,1,Web,No E-Mail,0,0,0.0
2,"7) $1,000 +",633.97,0,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
1,"7) $1,000 +",769.09,0,1,Surburban,0,Multichannel,Mens E-Mail,1,0,0.0
10,4) $350 - $500,450.74,0,0,Urban,0,Multichannel,No E-Mail,0,0,0.0
7,"6) $750 - $1,000",264.13,0,0,Surburban,0,Multichannel,No E-Mail,0,0,0.0
3,1) $0 - $100,1192.44,1,0,Surburban,0,Web,Womens E-Mail,1,0,0.0
11,1) $0 - $100,904.73,1,0,Rural,0,Web,No E-Mail,0,0,0.0
5,"6) $750 - $1,000",825.43,1,1,Rural,0,Phone,Mens E-Mail,0,0,0.0
11,3) $200 - $350,1213.63,0,1,Surburban,0,Phone,Womens E-Mail,0,1,99.1
7,"7) $1,000 +",502.47,1,0,Rural,0,Web,No E-Mail,0,1,145.66
7,2) $100 - $200,323.53,0,1,Rural,0,Phone,No E-Mail,0,0,0.0
1,1) $0 - $100,1128.1,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0
1,"6) $750 - $1,000",1234.97,1,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0
10,"6) $750 - $1,000",700.71,0,0,Urban,0,Multichannel,Mens E-Mail,1,0,0.0
8,"7) $1,000 +",742.31,1,0,Urban,1,Multichannel,No E-Mail,0,0,0.0
8,5) $500 - $750,1365.49,0,0,Urban,0,Multichannel,Womens E-Mail,0,0,0.0
4,"6) $750 - $1,000",1242.23,1,1,Surburban,0,Web,Mens E-Mail,0,0,0.0
2,3) $200 - $350,209.54,0,0,Urban,0,Web,Mens E-Mail,1,0,0.0
11,3) $200 - $350,916.7,0,0,Rural,0,Web,No E-Mail,0,0,0.0
11,3) $200 - $350,838.48,1,1,Rural,0,Web,Womens E-Mail,0,0,0.0
6,"7) $1,000 +",992.01,0,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0
3,4) $350 - $500,782.58,0,0,Surburban,0,Phone,Mens E-Mail,1,0,0.0
6,2) $100 - $200,153.45,0,1,Rural,0,Multichannel,No E-Mail,0,0,0.0
10,5) $500 - $750,1089.95,1,0,Surburban,0,Multichannel,Womens E-Mail,0,0,0.0
11,"6) $750 - $1,000",261.19,0,0,Surburban,0,Web,No E-Mail,0,0,0.0
3,4) $350 - $500,869.42,1,1,Urban,0,Phone,Mens E-Mail,1,0,0.0
5,3) $200 - $350,953.74,1,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0
4,4) $350 - $500,888.64,1,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
11,"6) $750 - $1,000",1243.93,1,0,Rural,0,Multichannel,No E-Mail,0,0,0.0
11,3) $200 - $350,267.39,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0
5,"6) $750 - $1,000",1318.02,1,1,Rural,0,Phone,Mens E-Mail,0,0,0.0
1,3) $200 - $350,1053.31,1,0,Rural,0,Multichannel,No E-Mail,0,0,0.0
2,"7) $1,000 +",1262.23,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0
11,5) $500 - $750,878.77,1,1,Rural,0,Multichannel,Mens E-Mail,0,0,0.0
3,3) $200 - $350,45.11,0,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
2,"6) $750 - $1,000",200.91,0,0,Surburban,0,Phone,No E-Mail,0,0,0.0
11,3) $200 - $350,1237.79,1,1,Surburban,1,Multichannel,Mens E-Mail,1,0,0.0
5,"6) $750 - $1,000",352.3,0,1,Rural,0,Web,Womens E-Mail,0,0,0.0
7,1) $0 - $100,420.34,1,0,Urban,1,Multichannel,Womens E-Mail,0,0,0.0
4,3) $200 - $350,829.39,0,1,Rural,0,Web,Womens E-Mail,0,0,0.0
4,3) $200 - $350,435.32,0,1,Surburban,1,Web,Womens E-Mail,1,0,0.0
3,"7) $1,000 +",931.11,0,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0
3,5) $500 - $750,705.41,1,1,Urban,0,Multichannel,No E-Mail,1,0,0.0
7,5) $500 - $750,660.12,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
1,2) $100 - $200,1321.15,0,1,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0
10,"6) $750 - $1,000",1166.3,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0
7,"6) $750 - $1,000",359.27,1,0,Surburban,1,Web,Mens E-Mail,1,0,0.0
